year,date,cardinal_direction_seq,classification_seq,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,public_holiday,school_holiday
2024,2024-02-06,Westbound,Light Vehicles,11,3,6,10,51,117,232,338,540,428,421,460,434,445,422,539,601,570,320,309,170,144,50,14,0,0
2024,2024-02-06,Westbound,All Vehicles,11,3,6,10,59,127,257,364,604,486,466,509,471,485,476,607,665,627,346,334,184,151,56,16,0,0
2024,2024-02-07,Westbound,Light Vehicles,12,6,6,11,40,115,212,332,459,435,408,393,385,385,461,553,576,538,348,260,180,114,46,18,0,0
2024,2024-02-07,Westbound,Heavy Vehicles,,,1,1,4,14,39,41,61,45,46,44,52,43,41,65,44,39,28,19,7,7,4,1,0,0
2024,2024-02-07,Westbound,All Vehicles,12,6,7,12,44,129,251,373,520,480,454,437,437,428,502,618,620,577,376,279,187,121,50,19,0,0
2024,2024-02-08,Westbound,Light Vehicles,14,10,2,8,52,84,226,338,537,402,389,429,443,394,447,543,615,664,418,331,240,139,53,30,0,0
2024,2024-02-08,Westbound,Heavy Vehicles,,1,1,,4,13,37,43,62,44,50,56,45,44,47,47,50,41,23,22,23,7,8,2,0,0
2024,2024-02-08,Westbound,All Vehicles,14,11,3,8,56,97,263,381,599,446,439,485,488,438,494,590,665,705,441,353,263,146,61,32,0,0
2024,2024-02-09,Westbound,Light Vehicles,9,9,8,10,46,72,188,317,521,484,467,501,443,455,504,601,544,518,380,261,197,135,100,55,0,0
2024,2024-02-09,Westbound,Heavy Vehicles,,1,1,2,5,7,29,44,59,65,53,51,44,46,60,75,50,50,20,22,17,11,8,4,0,0
2024,2024-02-09,Westbound,All Vehicles,9,10,9,12,51,79,217,361,580,549,520,552,487,501,564,676,594,568,400,283,214,146,108,59,0,0
2024,2024-02-10,Westbound,Heavy Vehicles,1,2,2,4,4,3,7,11,17,26,30,24,27,38,19,26,22,21,19,15,9,8,4,1,0,0
2024,2024-02-10,Westbound,Light Vehicles,31,25,16,10,22,39,83,180,353,481,553,587,538,524,464,428,362,288,278,180,152,135,116,49,0,0
2024,2024-02-10,Westbound,All Vehicles,32,27,18,14,26,42,90,191,370,507,583,611,565,562,483,454,384,309,297,195,161,143,120,50,0,0
2024,2024-02-11,Westbound,Light Vehicles,53,29,22,19,22,19,46,103,203,398,471,538,540,460,501,343,335,303,234,187,130,89,41,21,0,0
2024,2024-02-11,Westbound,Heavy Vehicles,4,2,2,4,1,1,3,5,11,25,25,27,31,24,14,25,24,13,14,8,3,1,2,4,0,0
2024,2024-02-11,Westbound,All Vehicles,57,31,24,23,23,20,49,108,214,423,496,565,571,484,515,368,359,316,248,195,133,90,43,25,0,0
2024,2024-02-12,Westbound,Light Vehicles,16,8,5,12,40,117,212,350,562,411,426,418,423,391,416,567,602,567,365,246,191,102,48,17,0,0
2024,2024-02-12,Westbound,Heavy Vehicles,,1,1,1,4,12,33,32,47,42,36,31,40,31,33,52,43,31,22,19,15,7,2,2,0,0
2024,2024-02-12,Westbound,All Vehicles,16,9,6,13,44,129,245,382,609,453,462,449,463,422,449,619,645,598,387,265,206,109,50,19,0,0
2024,2024-02-13,Westbound,Light Vehicles,17,5,5,10,40,109,230,380,571,450,458,441,426,438,455,630,672,571,405,308,195,156,75,159,0,0
2024,2024-02-13,Westbound,Heavy Vehicles,,,1,1,3,15,25,39,44,51,32,30,30,24,42,55,42,42,22,18,11,4,4,11,0,0
2024,2024-02-13,Westbound,All Vehicles,17,5,6,11,43,124,255,419,615,501,490,471,456,462,497,685,714,613,427,326,206,160,79,170,0,0
2024,2024-02-14,Westbound,Heavy Vehicles,1,2,1,2,3,15,30,33,58,39,40,42,53,43,43,67,74,37,35,21,15,12,4,2,0,0
2024,2024-02-14,Westbound,Light Vehicles,30,6,6,10,53,112,223,349,554,459,421,454,496,443,457,621,526,582,332,263,229,154,55,39,0,0
2024,2024-02-14,Westbound,All Vehicles,31,8,7,12,56,127,253,382,612,498,461,496,549,486,500,688,600,619,367,284,244,166,59,41,0,0
2024,2024-02-15,Westbound,Light Vehicles,10,12,3,8,43,118,218,361,596,401,475,448,446,421,463,631,580,719,491,312,205,99,69,27,0,0
2024,2024-02-15,Westbound,Heavy Vehicles,,1,,,4,11,30,45,50,43,42,40,34,45,35,61,44,39,35,26,16,8,7,3,0,0
2024,2024-02-15,Westbound,All Vehicles,10,13,3,8,47,129,248,406,646,444,517,488,480,466,498,692,624,758,526,338,221,107,76,30,0,0
2024,2024-02-16,Westbound,Light Vehicles,15,5,5,6,44,86,198,304,479,456,462,436,473,481,453,607,540,484,370,248,212,136,112,47,0,0
2024,2024-02-16,Westbound,Heavy Vehicles,2,1,1,1,6,11,30,33,55,38,51,39,39,28,32,63,31,41,23,16,14,5,4,1,0,0
2024,2024-02-16,Westbound,All Vehicles,17,6,6,7,50,97,228,337,534,494,513,475,512,509,485,670,571,525,393,264,226,141,116,48,0,0
