year,date,cardinal_direction_seq,classification_seq,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,public_holiday,school_holiday
2024,2024-06-15,Northbound,Light Vehicles,45,36,28,19,24,55,85,149,231,318,388,356,316,318,317,287,281,297,242,180,138,133,112,91,0,0
2024,2024-06-15,Northbound,Heavy Vehicles,2,1,,,3,9,12,12,10,10,20,19,21,16,15,9,9,12,14,6,6,3,3,,0,0
2024,2024-06-15,Northbound,All Vehicles,47,37,28,19,27,64,97,161,241,328,408,375,337,334,332,296,290,309,256,186,144,136,115,91,0,0
2024,2024-06-16,Northbound,Heavy Vehicles,,,3,1,1,,1,6,5,12,9,18,14,20,12,15,11,10,4,7,5,3,1,2,0,0
2024,2024-06-16,Northbound,Light Vehicles,73,41,42,23,22,33,54,112,154,254,298,355,324,310,261,277,296,249,204,162,128,100,70,39,0,0
2024,2024-06-16,Northbound,All Vehicles,73,41,45,24,23,33,55,118,159,266,307,373,338,330,273,292,307,259,208,169,133,103,71,41,0,0
2024,2024-06-17,Northbound,Heavy Vehicles,,3,,1,1,6,20,21,42,32,28,31,29,27,22,31,25,17,13,7,5,1,1,,0,0
2024,2024-06-17,Northbound,Light Vehicles,36,8,7,17,35,100,163,295,579,395,326,351,324,326,363,449,502,442,302,213,147,119,67,41,0,0
2024,2024-06-17,Northbound,All Vehicles,36,11,7,18,36,106,183,316,621,427,354,382,353,353,385,480,527,459,315,220,152,120,68,41,0,0
2024,2024-06-18,Northbound,Heavy Vehicles,3,3,3,2,2,6,31,22,31,25,29,21,21,28,31,28,29,20,24,8,1,4,,3,0,0
2024,2024-06-18,Northbound,Light Vehicles,27,12,8,8,30,99,183,319,600,433,366,335,371,340,374,458,551,521,376,231,134,120,74,42,0,0
2024,2024-06-18,Northbound,All Vehicles,30,15,11,10,32,105,214,341,631,458,395,356,392,368,405,486,580,541,400,239,135,124,74,45,0,0
2024,2024-06-19,Northbound,Heavy Vehicles,2,4,4,,3,8,19,33,42,31,38,35,32,37,30,27,20,20,22,14,5,4,1,,0,0
2024,2024-06-19,Northbound,Light Vehicles,24,16,11,7,35,102,185,346,567,430,384,381,362,331,408,483,546,571,403,213,179,144,85,55,0,0
2024,2024-06-19,Northbound,All Vehicles,26,20,15,7,38,110,204,379,609,461,422,416,394,368,438,510,566,591,425,227,184,148,86,55,0,0
2024,2024-06-20,Northbound,Heavy Vehicles,,3,3,1,5,11,27,23,35,32,36,33,28,27,38,31,40,24,14,9,10,3,1,3,0,0
2024,2024-06-20,Northbound,Light Vehicles,32,18,11,11,33,117,193,303,599,445,355,400,375,363,409,529,554,530,403,234,162,147,89,56,0,0
2024,2024-06-20,Northbound,All Vehicles,32,21,14,12,38,128,220,326,634,477,391,433,403,390,447,560,594,554,417,243,172,150,90,59,0,0
2024,2024-06-21,Northbound,Light Vehicles,30,22,16,10,32,92,176,310,571,441,423,404,394,367,412,460,520,473,369,248,168,138,150,87,0,0
2024,2024-06-21,Northbound,Heavy Vehicles,,2,3,1,5,7,24,34,35,36,31,19,26,20,27,40,32,32,18,6,9,3,3,1,0,0
2024,2024-06-21,Northbound,All Vehicles,30,24,19,11,37,99,200,344,606,477,454,423,420,387,439,500,552,505,387,254,177,141,153,88,0,0
2024,2024-06-22,Northbound,Heavy Vehicles,1,3,2,,2,11,8,9,19,18,32,20,22,17,22,20,15,14,12,8,6,3,,3,0,0
2024,2024-06-22,Northbound,Light Vehicles,56,42,30,13,19,42,71,169,244,359,405,345,362,311,339,291,289,327,269,216,142,153,108,91,0,0
2024,2024-06-22,Northbound,All Vehicles,57,45,32,13,21,53,79,178,263,377,437,365,384,328,361,311,304,341,281,224,148,156,108,94,0,0
2024,2024-06-23,Northbound,Heavy Vehicles,3,5,4,3,,3,1,4,5,9,12,15,14,6,15,30,13,11,13,4,,,,,0,0
2024,2024-06-23,Northbound,Light Vehicles,61,48,37,23,24,48,64,98,142,244,297,363,339,320,314,287,279,283,217,52,,,,,0,0
2024,2024-06-23,Northbound,All Vehicles,64,53,41,26,24,51,65,102,147,253,309,378,353,326,329,317,292,294,230,56,,,,,0,0
2024,2024-06-24,Northbound,Heavy Vehicles,,5,5,1,5,2,,14,56,39,40,32,34,30,32,39,41,21,18,6,5,4,,1,0,0
2024,2024-06-24,Northbound,Light Vehicles,3,21,11,15,28,52,,172,585,388,343,312,331,369,372,438,502,475,276,208,123,92,60,29,0,0
2024,2024-06-24,Northbound,All Vehicles,3,26,16,16,33,54,,186,641,427,383,344,365,399,404,477,543,496,294,214,128,96,60,30,0,0
2024,2024-06-25,Northbound,Heavy Vehicles,,2,3,3,6,5,27,33,42,41,44,49,41,35,31,33,32,25,15,6,2,1,3,2,0,0
2024,2024-06-25,Northbound,Light Vehicles,20,14,8,11,30,84,165,347,547,433,327,360,348,338,388,467,524,462,344,214,132,112,77,52,0,0
2024,2024-06-25,Northbound,All Vehicles,20,16,11,14,36,89,192,380,589,474,371,409,389,373,419,500,556,487,359,220,134,113,80,54,0,0
2024,2024-06-26,Northbound,Light Vehicles,32,15,9,11,29,107,179,356,628,440,339,364,363,337,394,491,501,542,339,239,143,108,120,56,0,0
2024,2024-06-26,Northbound,Heavy Vehicles,,2,3,1,4,6,35,41,39,41,37,43,39,31,30,33,27,34,16,8,6,2,2,2,0,0
2024,2024-06-26,Northbound,All Vehicles,32,17,12,12,33,113,214,397,667,481,376,407,402,368,424,524,528,576,355,247,149,110,122,58,0,0
2024,2024-06-27,Northbound,Heavy Vehicles,,1,1,4,2,6,20,26,33,20,25,29,24,22,23,37,20,30,21,15,5,3,3,4,0,0
2024,2024-06-27,Northbound,Light Vehicles,30,14,12,22,28,98,195,337,587,402,355,325,356,331,383,480,579,570,413,240,153,147,79,47,0,0
2024,2024-06-27,Northbound,All Vehicles,30,15,13,26,30,104,215,363,620,422,380,354,380,353,406,517,599,600,434,255,158,150,82,51,0,0
2024,2024-06-28,Northbound,Light Vehicles,33,13,16,14,28,99,169,306,570,443,338,370,386,361,388,444,499,495,375,223,170,165,134,71,0,0
2024,2024-06-28,Northbound,Heavy Vehicles,,1,2,1,4,4,21,29,36,42,32,29,28,32,19,29,28,26,16,9,7,4,6,3,0,0
2024,2024-06-28,Northbound,All Vehicles,33,14,18,15,32,103,190,335,606,485,370,399,414,393,407,473,527,521,391,232,177,169,140,74,0,0
2024,2024-06-29,Northbound,Light Vehicles,51,33,34,21,28,60,89,151,225,314,362,382,413,346,298,295,289,335,265,195,148,139,96,92,0,0
2024,2024-06-29,Northbound,Heavy Vehicles,1,1,,1,2,,12,10,7,16,20,21,21,18,24,13,8,9,14,10,5,1,1,5,0,0
2024,2024-06-29,Northbound,All Vehicles,52,34,34,22,30,60,101,161,232,330,382,403,434,364,322,308,297,344,279,205,153,140,97,97,0,0
2024,2024-06-30,Northbound,Light Vehicles,75,59,41,26,21,48,61,115,175,276,301,352,352,300,266,264,261,258,210,153,136,106,63,47,0,0
2024,2024-06-30,Northbound,Heavy Vehicles,1,,,,3,2,2,5,7,8,18,24,12,8,13,9,9,10,6,6,1,2,1,1,0,0
2024,2024-06-30,Northbound,All Vehicles,76,59,41,26,24,50,63,120,182,284,319,376,364,308,279,273,270,268,216,159,137,108,64,48,0,0
2024,2024-07-01,Northbound,Heavy Vehicles,1,3,2,3,5,6,20,22,40,19,28,29,20,19,28,30,28,16,11,3,8,3,4,2,0,0
2024,2024-07-01,Northbound,Light Vehicles,22,13,12,12,25,91,174,297,513,424,337,321,354,352,357,445,497,411,274,191,131,92,71,41,0,0
2024,2024-07-01,Northbound,All Vehicles,23,16,14,15,30,97,194,319,553,443,365,350,374,371,385,475,525,427,285,194,139,95,75,43,0,0
2024,2024-07-02,Northbound,Light Vehicles,21,12,12,19,24,88,201,316,570,421,386,368,350,342,356,417,519,499,347,207,138,105,61,29,0,0
2024,2024-07-02,Northbound,Heavy Vehicles,,2,2,2,1,5,24,27,40,25,38,23,23,31,35,32,40,26,18,7,5,2,1,1,0,0
2024,2024-07-02,Northbound,All Vehicles,21,14,14,21,25,93,225,343,610,446,424,391,373,373,391,449,559,525,365,214,143,107,62,30,0,0
2024,2024-07-03,Northbound,Heavy Vehicles,1,2,1,1,3,6,24,30,30,30,38,40,25,25,30,37,18,22,14,7,3,4,1,,0,0
2024,2024-07-03,Northbound,Light Vehicles,19,14,17,20,28,90,183,340,558,423,361,347,337,332,347,441,514,480,337,241,125,110,67,47,0,0
2024,2024-07-03,Northbound,All Vehicles,20,16,18,21,31,96,207,370,588,453,399,387,362,357,377,478,532,502,351,248,128,114,68,47,0,0
2024,2024-07-04,Northbound,Light Vehicles,30,13,8,16,29,78,177,326,547,421,372,375,358,365,352,473,540,533,365,237,159,151,73,42,0,0
2024,2024-07-04,Northbound,Heavy Vehicles,,1,3,2,5,5,17,27,31,22,27,27,34,25,23,34,23,19,24,7,4,1,,,0,0
2024,2024-07-04,Northbound,All Vehicles,30,14,11,18,34,83,194,353,578,443,399,402,392,390,375,507,563,552,389,244,163,152,73,42,0,0
2024,2024-07-05,Northbound,Light Vehicles,27,28,13,19,32,81,155,293,502,401,408,380,407,404,417,450,466,498,315,227,177,150,107,68,0,0
2024,2024-07-05,Northbound,Heavy Vehicles,2,1,5,1,3,7,23,19,34,33,33,27,27,30,23,34,21,27,18,7,5,6,2,1,0,0
2024,2024-07-05,Northbound,All Vehicles,29,29,18,20,35,88,178,312,536,434,441,407,434,434,440,484,487,525,333,234,182,156,109,69,0,0
2024,2024-07-06,Northbound,Heavy Vehicles,2,1,4,,3,3,9,10,16,13,16,17,16,13,13,21,16,20,8,7,5,1,4,1,0,0
2024,2024-07-06,Northbound,Light Vehicles,47,38,36,16,26,50,76,157,226,249,345,322,335,283,279,300,269,331,228,219,130,128,93,96,0,0
2024,2024-07-06,Northbound,All Vehicles,49,39,40,16,29,53,85,167,242,262,361,339,351,296,292,321,285,351,236,226,135,129,97,97,0,0
2024,2024-07-07,Northbound,Light Vehicles,57,47,33,20,22,28,64,99,136,229,288,374,338,322,266,269,250,245,216,159,121,85,82,36,0,0
2024,2024-07-07,Northbound,Heavy Vehicles,3,1,3,1,2,7,3,4,6,18,11,11,20,20,7,9,9,10,13,9,8,4,4,1,0,0
2024,2024-07-07,Northbound,All Vehicles,60,48,36,21,24,35,67,103,142,247,299,385,358,342,273,278,259,255,229,168,129,89,86,37,0,0
2024,2024-07-08,Northbound,Heavy Vehicles,1,1,2,,5,8,19,28,24,17,22,31,29,29,27,27,29,19,14,8,4,2,2,,0,0
2024,2024-07-08,Northbound,Light Vehicles,26,15,9,14,32,74,162,283,439,370,354,334,344,319,379,381,475,421,229,194,115,104,56,36,0,0
2024,2024-07-08,Northbound,All Vehicles,27,16,11,14,37,82,181,311,463,387,376,365,373,348,406,408,504,440,243,202,119,106,58,36,0,0
2024,2024-07-09,Northbound,Light Vehicles,19,11,11,19,30,99,164,264,473,366,362,339,351,361,371,413,488,457,343,198,125,109,77,44,0,0
2024,2024-07-09,Northbound,Heavy Vehicles,1,1,2,4,4,3,23,20,31,26,32,18,28,15,31,23,34,21,20,5,2,3,4,2,0,0
2024,2024-07-09,Northbound,All Vehicles,20,12,13,23,34,102,187,284,504,392,394,357,379,376,402,436,522,478,363,203,127,112,81,46,0,0
2024,2024-07-10,Northbound,Heavy Vehicles,3,1,2,1,5,6,24,22,24,30,27,29,31,28,34,31,25,22,16,7,2,9,2,3,0,0
2024,2024-07-10,Northbound,Light Vehicles,31,6,14,18,29,89,186,300,452,398,340,344,344,363,383,402,489,479,319,193,149,154,77,45,0,0
2024,2024-07-10,Northbound,All Vehicles,34,7,16,19,34,95,210,322,476,428,367,373,375,391,417,433,514,501,335,200,151,163,79,48,0,0
2024,2024-07-11,Northbound,Light Vehicles,29,19,12,13,31,89,176,289,429,417,373,323,351,357,370,451,535,479,323,218,136,141,82,52,0,0
2024,2024-07-11,Northbound,Heavy Vehicles,1,2,3,4,3,3,20,21,36,22,37,22,31,25,31,32,25,25,13,7,5,6,4,1,0,0
2024,2024-07-11,Northbound,All Vehicles,30,21,15,17,34,92,196,310,465,439,410,345,382,382,401,483,560,504,336,225,141,147,86,53,0,0
2024,2024-07-12,Northbound,Heavy Vehicles,2,1,1,,,6,25,25,33,25,24,23,28,27,28,22,22,12,15,5,1,3,4,1,0,0
2024,2024-07-12,Northbound,Light Vehicles,30,14,8,15,26,83,166,258,418,404,383,368,386,361,384,412,487,422,332,224,141,134,107,90,0,0
2024,2024-07-12,Northbound,All Vehicles,32,15,9,15,26,89,191,283,451,429,407,391,414,388,412,434,509,434,347,229,142,137,111,91,0,0
2024,2024-07-13,Northbound,Heavy Vehicles,3,2,3,2,4,3,8,4,20,8,17,17,11,17,15,9,17,14,9,6,3,4,3,3,0,0
2024,2024-07-13,Northbound,Light Vehicles,65,31,28,19,17,48,84,128,230,289,307,286,319,331,283,302,279,291,215,180,152,121,106,77,0,0
2024,2024-07-13,Northbound,All Vehicles,68,33,31,21,21,51,92,132,250,297,324,303,330,348,298,311,296,305,224,186,155,125,109,80,0,0
2024,2024-07-14,Northbound,Light Vehicles,60,31,43,15,19,33,69,83,157,249,310,323,313,276,250,247,256,276,205,163,110,96,61,46,0,0
2024,2024-07-14,Northbound,Heavy Vehicles,1,1,,,,1,2,3,10,5,14,19,16,11,12,9,14,13,9,7,7,2,2,,0,0
2024,2024-07-14,Northbound,All Vehicles,61,32,43,15,19,34,71,86,167,254,324,342,329,287,262,256,270,289,214,170,117,98,63,46,0,0
2024,2024-07-15,Northbound,Light Vehicles,17,12,14,17,26,86,157,283,475,409,339,328,372,334,363,408,455,411,297,193,109,108,63,32,0,0
2024,2024-07-15,Northbound,Heavy Vehicles,1,2,3,1,4,3,20,36,41,39,29,35,35,24,36,25,21,20,13,5,3,4,2,2,0,0
2024,2024-07-15,Northbound,All Vehicles,18,14,17,18,30,89,177,319,516,448,368,363,407,358,399,433,476,431,310,198,112,112,65,34,0,0
2024,2024-07-16,Northbound,Light Vehicles,20,18,11,18,32,86,177,297,417,417,384,331,395,343,356,417,508,472,342,178,161,114,63,39,0,0
2024,2024-07-16,Northbound,Heavy Vehicles,2,1,2,,4,5,18,32,34,36,22,29,33,31,39,23,22,12,18,7,7,2,2,2,0,0
2024,2024-07-16,Northbound,All Vehicles,22,19,13,18,36,91,195,329,451,453,406,360,428,374,395,440,530,484,360,185,168,116,65,41,0,0
2024,2024-07-17,Northbound,Heavy Vehicles,3,4,3,1,5,7,11,32,38,30,31,34,32,35,34,27,25,21,9,7,2,1,2,,0,0
2024,2024-07-17,Northbound,Light Vehicles,20,7,10,13,21,83,188,296,441,412,347,370,391,348,365,439,498,465,351,238,116,99,120,44,0,0
2024,2024-07-17,Northbound,All Vehicles,23,11,13,14,26,90,199,328,479,442,378,404,423,383,399,466,523,486,360,245,118,100,122,44,0,0
2024,2024-07-18,Northbound,Heavy Vehicles,1,,2,5,4,3,21,43,37,45,43,36,34,18,20,28,32,22,13,10,3,1,4,,0,0
2024,2024-07-18,Northbound,Light Vehicles,31,28,13,14,21,83,181,284,464,402,364,371,385,354,353,399,514,518,353,224,165,141,82,41,0,0
2024,2024-07-18,Northbound,All Vehicles,32,28,15,19,25,86,202,327,501,447,407,407,419,372,373,427,546,540,366,234,168,142,86,41,0,0
2024,2024-07-19,Northbound,Heavy Vehicles,,2,4,,3,2,21,25,28,27,27,25,28,31,16,30,28,28,15,7,5,3,,,0,0
2024,2024-07-19,Northbound,Light Vehicles,30,13,22,20,29,88,162,268,432,412,365,395,368,375,374,426,522,489,400,261,150,127,118,77,0,0
2024,2024-07-19,Northbound,All Vehicles,30,15,26,20,32,90,183,293,460,439,392,420,396,406,390,456,550,517,415,268,155,130,118,77,0,0
2024,2024-07-20,Northbound,Heavy Vehicles,,,2,,4,2,9,9,19,12,13,19,16,23,14,18,14,12,9,5,5,5,1,1,0,0
2024,2024-07-20,Northbound,Light Vehicles,52,41,25,21,24,38,91,151,221,278,346,369,383,340,288,286,282,333,264,169,156,129,107,90,0,0
2024,2024-07-20,Northbound,All Vehicles,52,41,27,21,28,40,100,160,240,290,359,388,399,363,302,304,296,345,273,174,161,134,108,91,0,0
2024,2024-07-21,Northbound,Heavy Vehicles,2,2,1,,,1,4,3,13,5,15,15,14,14,8,11,11,10,6,2,4,8,,1,0,0
2024,2024-07-21,Northbound,Light Vehicles,73,49,28,30,23,32,73,120,189,252,280,373,349,316,293,269,306,265,193,160,116,121,62,48,0,0
2024,2024-07-21,Northbound,All Vehicles,75,51,29,30,23,33,77,123,202,257,295,388,363,330,301,280,317,275,199,162,120,129,62,49,0,0
2024,2024-07-22,Northbound,Light Vehicles,29,11,10,13,27,79,189,278,483,414,347,324,333,308,355,461,489,448,312,195,129,112,63,38,0,0
2024,2024-07-22,Northbound,Heavy Vehicles,,1,4,2,1,4,21,21,30,23,31,32,27,28,18,31,29,19,15,6,4,4,1,1,0,0
2024,2024-07-22,Northbound,All Vehicles,29,12,14,15,28,83,210,299,513,437,378,356,360,336,373,492,518,467,327,201,133,116,64,39,0,0
2024,2024-07-23,Northbound,Heavy Vehicles,1,1,4,2,2,8,22,22,39,32,31,29,19,26,34,28,27,21,11,7,6,3,2,1,0,0
2024,2024-07-23,Northbound,Light Vehicles,17,17,9,17,30,87,184,327,591,423,344,364,328,301,389,453,528,485,361,229,164,94,79,33,0,0
2024,2024-07-23,Northbound,All Vehicles,18,18,13,19,32,95,206,349,630,455,375,393,347,327,423,481,555,506,372,236,170,97,81,34,0,0
2024,2024-07-24,Northbound,Light Vehicles,26,11,11,13,22,92,190,309,614,417,392,323,336,330,350,473,555,508,349,203,167,139,79,43,0,0
2024,2024-07-24,Northbound,Heavy Vehicles,1,1,5,1,3,7,26,35,45,27,20,32,26,32,38,31,28,28,12,4,7,3,3,2,0,0
2024,2024-07-24,Northbound,All Vehicles,27,12,16,14,25,99,216,344,659,444,412,355,362,362,388,504,583,536,361,207,174,142,82,45,0,0
2024,2024-07-25,Northbound,Light Vehicles,26,14,13,13,28,94,189,345,630,454,376,361,371,324,331,492,551,546,430,234,158,122,94,48,0,0
2024,2024-07-25,Northbound,Heavy Vehicles,1,1,,2,5,4,26,27,43,31,23,26,20,22,29,31,22,34,16,12,4,5,2,2,0,0
2024,2024-07-25,Northbound,All Vehicles,27,15,13,15,33,98,215,372,673,485,399,387,391,346,360,523,573,580,446,246,162,127,96,50,0,0
2024,2024-07-26,Northbound,Light Vehicles,28,19,15,15,29,97,170,300,547,428,395,379,352,401,436,450,496,477,361,232,185,171,123,92,0,0
2024,2024-07-26,Northbound,Heavy Vehicles,,1,2,2,3,7,21,27,29,34,35,33,25,29,28,32,20,19,22,9,7,3,4,2,0,0
2024,2024-07-26,Northbound,All Vehicles,28,20,17,17,32,104,191,327,576,462,430,412,377,430,464,482,516,496,383,241,192,174,127,94,0,0
2024,2024-07-27,Northbound,Heavy Vehicles,3,2,1,1,3,2,8,13,11,20,13,21,22,19,15,10,12,16,10,10,3,3,3,,0,0
2024,2024-07-27,Northbound,Light Vehicles,65,40,26,11,18,40,90,161,229,333,361,369,354,314,317,304,307,306,244,186,169,150,109,86,0,0
2024,2024-07-27,Northbound,All Vehicles,68,42,27,12,21,42,98,174,240,353,374,390,376,333,332,314,319,322,254,196,172,153,112,86,0,0
2024,2024-07-28,Northbound,Heavy Vehicles,1,,2,,2,,1,1,5,9,17,22,14,15,11,11,12,9,5,4,4,3,,1,0,0
2024,2024-07-28,Northbound,Light Vehicles,71,54,43,21,27,44,65,89,161,261,263,360,386,324,255,273,312,287,200,160,115,102,72,37,0,0
2024,2024-07-28,Northbound,All Vehicles,72,54,45,21,29,44,66,90,166,270,280,382,400,339,266,284,324,296,205,164,119,105,72,38,0,0
2024,2024-07-29,Northbound,Light Vehicles,30,12,9,12,22,78,181,280,607,416,328,342,322,330,361,440,499,434,310,224,123,100,55,36,0,0
2024,2024-07-29,Northbound,Heavy Vehicles,,3,,,5,3,25,21,44,27,27,25,24,12,38,34,27,31,13,8,3,2,1,,0,0
2024,2024-07-29,Northbound,All Vehicles,30,15,9,12,27,81,206,301,651,443,355,367,346,342,399,474,526,465,323,232,126,102,56,36,0,0
2024,2024-07-30,Northbound,Light Vehicles,27,13,13,20,27,87,199,345,556,420,357,372,359,365,344,437,506,504,356,213,151,105,74,36,0,0
2024,2024-07-30,Northbound,Heavy Vehicles,2,1,2,1,4,4,16,24,29,26,34,19,25,23,33,44,33,19,14,4,4,6,1,3,0,0
2024,2024-07-30,Northbound,All Vehicles,29,14,15,21,31,91,215,369,585,446,391,391,384,388,377,481,539,523,370,217,155,111,75,39,0,0
2024,2024-07-31,Northbound,Light Vehicles,31,12,15,15,22,86,181,335,645,458,380,322,346,322,353,489,549,484,364,227,158,121,94,49,0,0
2024,2024-07-31,Northbound,Heavy Vehicles,3,6,2,1,4,3,28,33,41,26,26,25,33,28,28,29,29,13,17,7,5,,2,,0,0
2024,2024-07-31,Northbound,All Vehicles,34,18,17,16,26,89,209,368,686,484,406,347,379,350,381,518,578,497,381,234,163,121,96,49,0,0
2024,2024-08-01,Northbound,Heavy Vehicles,1,2,2,2,5,3,24,29,47,35,29,34,29,26,24,37,31,26,18,13,8,3,3,2,0,0
2024,2024-08-01,Northbound,Light Vehicles,23,17,9,16,22,94,194,327,630,440,375,338,354,339,361,454,508,510,380,253,170,144,77,50,0,0
2024,2024-08-01,Northbound,All Vehicles,24,19,11,18,27,97,218,356,677,475,404,372,383,365,385,491,539,536,398,266,178,147,80,52,0,0
2024,2024-08-02,Northbound,Light Vehicles,23,26,14,19,31,86,193,283,596,436,365,375,363,350,372,469,495,497,348,240,202,153,121,89,0,0
2024,2024-08-02,Northbound,Heavy Vehicles,1,2,1,,2,3,17,26,41,39,33,41,31,25,27,41,23,18,16,11,9,2,1,5,0,0
2024,2024-08-02,Northbound,All Vehicles,24,28,15,19,33,89,210,309,637,475,398,416,394,375,399,510,518,515,364,251,211,155,122,94,0,0
2024,2024-08-03,Northbound,Light Vehicles,68,38,28,15,33,53,86,163,249,315,364,374,341,339,328,299,278,341,268,203,144,115,117,70,0,0
2024,2024-08-03,Northbound,Heavy Vehicles,1,1,,1,2,1,4,16,22,14,18,20,16,17,18,14,12,12,11,6,1,2,5,1,0,0
2024,2024-08-03,Northbound,All Vehicles,69,39,28,16,35,54,90,179,271,329,382,394,357,356,346,313,290,353,279,209,145,117,122,71,0,0
2024,2024-08-04,Northbound,Heavy Vehicles,,,,,2,4,3,6,13,20,19,16,18,25,13,15,11,9,9,5,5,3,4,2,0,0
2024,2024-08-04,Northbound,Light Vehicles,65,35,33,32,22,41,66,107,158,259,293,386,346,285,295,280,276,287,218,162,116,105,60,34,0,0
2024,2024-08-04,Northbound,All Vehicles,65,35,33,32,24,45,69,113,171,279,312,402,364,310,308,295,287,296,227,167,121,108,64,36,0,0
2024,2024-08-05,Northbound,Heavy Vehicles,,2,,,2,2,22,25,29,38,28,27,32,24,30,33,21,23,12,6,2,1,1,,0,0
2024,2024-08-05,Northbound,Light Vehicles,15,12,14,12,25,77,174,292,599,412,365,321,368,349,346,423,488,465,275,209,136,140,67,33,0,0
2024,2024-08-05,Northbound,All Vehicles,15,14,14,12,27,79,196,317,628,450,393,348,400,373,376,456,509,488,287,215,138,141,68,33,0,0
2024,2024-08-06,Northbound,Light Vehicles,23,6,13,17,25,92,191,387,546,419,362,323,345,332,359,489,535,499,362,228,166,121,77,47,0,0
2024,2024-08-06,Northbound,Heavy Vehicles,1,2,5,,6,3,24,29,36,24,32,23,35,35,29,34,27,19,15,9,2,3,,1,0,0
2024,2024-08-06,Northbound,All Vehicles,24,8,18,17,31,95,215,416,582,443,394,346,380,367,388,523,562,518,377,237,168,124,77,48,0,0
2024,2024-08-07,Northbound,Light Vehicles,20,13,15,14,30,88,200,328,602,448,358,351,360,323,368,491,533,557,362,224,153,132,75,53,0,0
2024,2024-08-07,Northbound,Heavy Vehicles,2,2,2,3,2,6,13,26,43,23,26,27,28,28,26,36,24,19,14,6,7,2,1,,0,0
2024,2024-08-07,Northbound,All Vehicles,22,15,17,17,32,94,213,354,645,471,384,378,388,351,394,527,557,576,376,230,160,134,76,53,0,0
2024,2024-08-08,Northbound,Light Vehicles,23,20,8,13,32,97,194,304,585,484,378,394,342,374,372,444,519,602,403,230,164,135,96,71,0,0
2024,2024-08-08,Northbound,Heavy Vehicles,1,1,4,1,4,5,13,25,40,30,31,22,25,27,32,34,32,20,19,5,5,4,3,2,0,0
2024,2024-08-08,Northbound,All Vehicles,24,21,12,14,36,102,207,329,625,514,409,416,367,401,404,478,551,622,422,235,169,139,99,73,0,0
2024,2024-08-09,Northbound,Heavy Vehicles,,3,3,1,5,3,20,31,41,29,19,20,28,30,25,26,33,15,23,6,7,5,,,0,0
2024,2024-08-09,Northbound,Light Vehicles,44,30,12,15,28,91,162,298,644,395,394,404,383,398,379,458,551,481,359,235,198,168,146,94,0,0
2024,2024-08-09,Northbound,All Vehicles,44,33,15,16,33,94,182,329,685,424,413,424,411,428,404,484,584,496,382,241,205,173,146,94,0,0
2024,2024-08-10,Northbound,Light Vehicles,73,52,38,12,17,45,108,169,238,345,395,342,335,348,320,300,274,312,265,211,155,156,103,97,0,0
2024,2024-08-10,Northbound,Heavy Vehicles,2,2,2,2,2,3,7,15,14,20,16,16,23,23,15,13,14,15,15,5,9,1,6,2,0,0
2024,2024-08-10,Northbound,All Vehicles,75,54,40,14,19,48,115,184,252,365,411,358,358,371,335,313,288,327,280,216,164,157,109,99,0,0
2024,2024-08-11,Northbound,Heavy Vehicles,,,,,4,1,6,2,7,14,18,17,15,9,14,10,13,14,8,5,5,2,1,,0,0
2024,2024-08-11,Northbound,Light Vehicles,74,59,41,23,14,52,83,98,173,285,327,364,303,308,276,281,289,295,242,174,116,104,66,39,0,0
2024,2024-08-11,Northbound,All Vehicles,74,59,41,23,18,53,89,100,180,299,345,381,318,317,290,291,302,309,250,179,121,106,67,39,0,0
2024,2024-08-12,Northbound,Heavy Vehicles,,2,2,,4,5,9,20,35,24,31,33,32,18,26,27,34,16,18,11,6,3,1,1,0,0
2024,2024-08-12,Northbound,Light Vehicles,33,15,12,14,31,98,171,294,620,408,334,311,333,368,372,465,486,450,296,222,139,102,79,41,0,0
2024,2024-08-12,Northbound,All Vehicles,33,17,14,14,35,103,180,314,655,432,365,344,365,386,398,492,520,466,314,233,145,105,80,42,0,0
2024,2024-08-13,Northbound,Heavy Vehicles,1,1,2,,,2,25,24,32,27,33,24,21,34,35,27,29,21,16,6,6,3,2,2,0,0
2024,2024-08-13,Northbound,Light Vehicles,24,10,8,14,29,100,197,373,644,477,345,362,330,351,370,452,519,483,353,213,155,108,90,35,0,0
2024,2024-08-13,Northbound,All Vehicles,25,11,10,14,29,102,222,397,676,504,378,386,351,385,405,479,548,504,369,219,161,111,92,37,0,0
2024,2024-08-14,Northbound,Heavy Vehicles,,3,5,2,4,5,18,29,32,24,27,27,25,23,29,35,26,14,14,5,3,1,2,1,0,0
2024,2024-08-14,Northbound,Light Vehicles,25,14,8,14,30,93,164,334,614,469,354,360,384,337,402,463,547,540,341,264,157,117,84,58,0,0
2024,2024-08-14,Northbound,All Vehicles,25,17,13,16,34,98,182,363,646,493,381,387,409,360,431,498,573,554,355,269,160,118,86,59,0,0
2024,2024-08-15,Northbound,Heavy Vehicles,1,1,5,,4,5,25,26,39,27,33,27,28,28,25,30,29,22,22,9,1,3,2,1,0,0
2024,2024-08-15,Northbound,Light Vehicles,31,11,7,17,26,90,171,322,602,454,368,402,372,365,378,481,543,489,405,239,166,127,82,53,0,0
