year,date,cardinal_direction_seq,classification_seq,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,public_holiday,school_holiday
2024,2024-05-09,Northbound,All Vehicles,27,16,16,29,106,408,794,1119,1013,818,648,660,706,646,668,812,786,803,573,361,331,188,106,48,0,0
2024,2024-05-10,Northbound,Heavy Vehicles,1,3,,3,17,60,102,119,87,95,98,98,66,112,82,88,62,55,34,28,18,14,6,8,0,0
2024,2024-05-10,Northbound,Light Vehicles,20,17,18,30,95,351,602,910,876,675,618,605,574,603,613,718,711,744,532,359,270,196,152,120,0,0
2024,2024-05-10,Northbound,All Vehicles,21,20,18,33,112,411,704,1029,963,770,716,703,640,715,695,806,773,799,566,387,288,210,158,128,0,0
2024,2024-05-11,Northbound,Heavy Vehicles,2,,1,7,4,11,25,39,41,40,56,65,39,48,38,31,28,35,24,20,10,16,11,8,0,0
2024,2024-05-11,Northbound,Light Vehicles,73,44,49,30,34,117,192,372,435,607,600,675,572,639,586,501,525,683,462,340,259,223,187,140,0,0
2024,2024-05-11,Northbound,All Vehicles,75,44,50,37,38,128,217,411,476,647,656,740,611,687,624,532,553,718,486,360,269,239,198,148,0,0
2024,2024-05-12,Northbound,Heavy Vehicles,2,3,,2,2,6,8,26,28,44,47,50,45,36,40,35,30,32,20,24,13,9,7,3,0,0
2024,2024-05-12,Northbound,Light Vehicles,100,82,71,41,32,81,122,221,387,551,695,806,776,646,561,538,522,483,307,256,204,142,90,53,0,0
2024,2024-05-12,Northbound,All Vehicles,102,85,71,43,34,87,130,247,415,595,742,856,821,682,601,573,552,515,327,280,217,151,97,56,0,0
2024,2024-05-13,Northbound,Heavy Vehicles,2,7,4,2,20,65,92,109,91,91,78,82,82,69,62,77,68,57,24,16,11,11,4,3,0,0
2024,2024-05-13,Northbound,Light Vehicles,32,22,13,31,94,329,642,1028,951,654,502,521,495,476,525,677,592,704,420,217,152,139,70,25,0,0
2024,2024-05-13,Northbound,All Vehicles,34,29,17,33,114,394,734,1137,1042,745,580,603,577,545,587,754,660,761,444,233,163,150,74,28,0,0
2024,2024-05-14,Northbound,Light Vehicles,24,18,15,28,93,363,728,1020,1104,710,546,531,519,509,544,720,706,754,433,296,200,142,88,30,0,0
2024,2024-05-14,Northbound,Heavy Vehicles,3,1,1,2,16,60,96,109,121,92,89,76,80,73,68,92,76,69,34,19,12,14,4,1,0,0
2024,2024-05-14,Northbound,All Vehicles,27,19,16,30,109,423,824,1129,1225,802,635,607,599,582,612,812,782,823,467,315,212,156,92,31,0,0
2024,2024-05-15,Northbound,Light Vehicles,19,12,15,25,104,375,704,992,1073,717,555,582,565,589,524,640,699,796,509,287,226,190,105,40,0,0
2024,2024-05-15,Northbound,Heavy Vehicles,5,,4,,24,66,100,131,93,99,76,106,69,85,79,90,76,55,27,27,25,16,7,1,0,0
2024,2024-05-15,Northbound,All Vehicles,24,12,19,25,128,441,804,1123,1166,816,631,688,634,674,603,730,775,851,536,314,251,206,112,41,0,0
2024,2024-05-16,Northbound,Light Vehicles,27,23,20,32,113,364,694,975,889,731,533,534,538,529,611,671,683,761,542,333,263,209,88,44,0,0
2024,2024-05-16,Northbound,Heavy Vehicles,1,2,4,4,11,60,115,123,90,90,95,83,92,91,93,87,75,61,43,24,17,14,8,3,0,0
2024,2024-05-16,Northbound,All Vehicles,28,25,24,36,124,424,809,1098,979,821,628,617,630,620,704,758,758,822,585,357,280,223,96,47,0,0
2024,2024-05-17,Northbound,Light Vehicles,19,26,16,27,108,349,583,936,959,657,606,556,621,553,632,700,718,703,565,382,294,215,179,118,0,0
2024,2024-05-17,Northbound,Heavy Vehicles,2,3,2,3,13,51,101,116,108,87,89,79,95,89,70,98,59,55,36,19,19,13,13,9,0,0
2024,2024-05-17,Northbound,All Vehicles,21,29,18,30,121,400,684,1052,1067,744,695,635,716,642,702,798,777,758,601,401,313,228,192,127,0,0
2024,2024-05-18,Northbound,Light Vehicles,84,61,36,37,43,109,171,399,506,608,578,708,716,594,560,516,481,580,458,288,250,235,199,139,0,0
2024,2024-05-18,Northbound,Heavy Vehicles,4,,5,3,7,12,19,35,47,50,62,58,48,46,46,31,40,42,24,20,20,4,4,11,0,0
2024,2024-05-18,Northbound,All Vehicles,88,61,41,40,50,121,190,434,553,658,640,766,764,640,606,547,521,622,482,308,270,239,203,150,0,0
2024,2024-05-19,Northbound,Light Vehicles,123,108,99,55,30,80,108,243,340,518,567,611,660,608,629,555,576,424,294,252,156,126,86,58,0,0
2024,2024-05-19,Northbound,Heavy Vehicles,3,9,2,1,3,7,16,13,29,52,43,49,44,33,34,47,44,26,26,12,12,9,3,3,0,0
2024,2024-05-19,Northbound,All Vehicles,126,117,101,56,33,87,124,256,369,570,610,660,704,641,663,602,620,450,320,264,168,135,89,61,0,0
2024,2024-05-20,Northbound,Heavy Vehicles,2,5,3,4,19,51,92,120,96,87,91,67,90,83,62,84,66,53,30,14,15,7,1,2,0,0
2024,2024-05-20,Northbound,Light Vehicles,35,22,26,33,88,326,620,965,957,653,508,506,560,552,509,634,605,646,419,207,152,106,48,37,0,0
2024,2024-05-20,Northbound,All Vehicles,37,27,29,37,107,377,712,1085,1053,740,599,573,650,635,571,718,671,699,449,221,167,113,49,39,0,0
2024,2024-05-21,Northbound,Heavy Vehicles,2,,2,3,18,72,99,126,96,86,71,74,68,69,56,90,56,54,29,19,11,8,2,,0,0
2024,2024-05-21,Northbound,Light Vehicles,22,17,12,22,95,376,675,1037,972,680,536,502,514,458,524,647,624,734,411,250,207,116,71,34,0,0
2024,2024-05-21,Northbound,All Vehicles,24,17,14,25,113,448,774,1163,1068,766,607,576,582,527,580,737,680,788,440,269,218,124,73,34,0,0
2024,2024-05-22,Northbound,Heavy Vehicles,2,5,2,5,14,72,110,125,94,93,101,88,81,80,80,88,61,66,33,26,16,8,5,1,0,0
2024,2024-05-22,Northbound,Light Vehicles,18,13,19,27,109,399,658,1013,912,708,527,558,529,512,582,649,711,763,468,311,208,165,89,37,0,0
2024,2024-05-22,Northbound,All Vehicles,20,18,21,32,123,471,768,1138,1006,801,628,646,610,592,662,737,772,829,501,337,224,173,94,38,0,0
2024,2024-05-23,Northbound,Light Vehicles,32,21,22,30,96,373,680,953,1033,721,524,552,537,626,567,692,738,740,541,333,261,194,86,58,0,0
2024,2024-05-23,Northbound,Heavy Vehicles,,,3,4,18,72,103,95,111,100,89,80,72,57,67,96,69,57,36,26,10,15,6,2,0,0
2024,2024-05-23,Northbound,All Vehicles,32,21,25,34,114,445,783,1048,1144,821,613,632,609,683,634,788,807,797,577,359,271,209,92,60,0,0
2024,2024-05-24,Northbound,Light Vehicles,26,18,29,31,93,354,612,883,857,720,597,646,658,566,648,749,702,700,589,344,268,207,201,92,0,0
2024,2024-05-24,Northbound,Heavy Vehicles,1,2,5,4,12,55,92,106,81,92,69,77,92,104,84,87,58,57,38,23,12,16,10,6,0,0
2024,2024-05-24,Northbound,All Vehicles,27,20,34,35,105,409,704,989,938,812,666,723,750,670,732,836,760,757,627,367,280,223,211,98,0,0
2024,2024-05-25,Northbound,Heavy Vehicles,2,,3,4,7,16,32,26,43,55,59,63,53,49,41,44,49,42,43,17,13,13,11,13,0,0
2024,2024-05-25,Northbound,Light Vehicles,70,46,43,36,39,128,205,457,434,673,682,713,727,709,654,584,611,604,521,344,258,267,210,183,0,0
2024,2024-05-25,Northbound,All Vehicles,72,46,46,40,46,144,237,483,477,728,741,776,780,758,695,628,660,646,564,361,271,280,221,196,0,0
2024,2024-05-26,Northbound,Light Vehicles,150,91,84,61,38,87,122,244,371,606,667,702,618,631,607,604,458,477,326,224,150,126,79,51,0,0
2024,2024-05-26,Northbound,Heavy Vehicles,6,2,2,3,2,11,10,32,31,49,50,48,45,33,48,37,37,31,19,13,14,6,1,5,0,0
2024,2024-05-26,Northbound,All Vehicles,156,93,86,64,40,98,132,276,402,655,717,750,663,664,655,641,495,508,345,237,164,132,80,56,0,0
2024,2024-05-27,Northbound,Heavy Vehicles,,3,3,5,19,54,85,104,89,90,79,66,86,68,65,111,50,43,26,15,13,12,2,3,0,0
2024,2024-05-27,Northbound,Light Vehicles,30,22,23,29,93,357,632,968,959,691,514,553,521,510,550,623,657,714,402,231,178,131,61,42,0,0
2024,2024-05-27,Northbound,All Vehicles,30,25,26,34,112,411,717,1072,1048,781,593,619,607,578,615,734,707,757,428,246,191,143,63,45,0,0
2024,2024-05-28,Northbound,Light Vehicles,30,23,16,25,93,387,659,978,985,684,542,565,540,555,594,659,717,699,481,336,208,132,86,41,0,0
2024,2024-05-28,Northbound,Heavy Vehicles,1,6,2,3,25,57,108,110,81,97,91,77,80,70,82,101,61,64,35,29,11,9,4,4,0,0
2024,2024-05-28,Northbound,All Vehicles,31,29,18,28,118,444,767,1088,1066,781,633,642,620,625,676,760,778,763,516,365,219,141,90,45,0,0
2024,2024-05-29,Northbound,Heavy Vehicles,4,3,3,4,16,53,108,130,98,93,73,94,97,91,94,89,70,57,38,15,23,5,2,2,0,0
2024,2024-05-29,Northbound,Light Vehicles,23,22,16,21,98,382,646,977,909,724,578,558,563,569,572,695,748,731,479,290,241,195,96,46,0,0
2024,2024-05-29,Northbound,All Vehicles,27,25,19,25,114,435,754,1107,1007,817,651,652,660,660,666,784,818,788,517,305,264,200,98,48,0,0
2024,2024-05-30,Northbound,Heavy Vehicles,3,,5,4,20,65,105,125,78,81,87,81,80,79,96,90,67,62,46,18,20,12,6,2,0,0
2024,2024-05-30,Northbound,Light Vehicles,25,22,14,35,112,376,678,990,753,651,566,607,562,568,657,633,626,737,458,343,258,208,106,47,0,0
2024,2024-05-30,Northbound,All Vehicles,28,22,19,39,132,441,783,1115,831,732,653,688,642,647,753,723,693,799,504,361,278,220,112,49,0,0
2024,2024-05-31,Northbound,Light Vehicles,31,18,16,32,102,352,640,921,942,694,592,624,605,525,631,763,728,732,514,390,257,242,195,112,0,0
2024,2024-05-31,Northbound,Heavy Vehicles,2,3,4,3,15,47,96,108,108,91,91,86,89,90,75,93,64,51,40,44,21,7,10,5,0,0
2024,2024-05-31,Northbound,All Vehicles,33,21,20,35,117,399,736,1029,1050,785,683,710,694,615,706,856,792,783,554,434,278,249,205,117,0,0
2024,2024-06-01,Northbound,Heavy Vehicles,4,1,2,5,3,13,17,27,34,45,43,37,60,52,36,35,33,39,25,9,15,17,8,7,0,0
2024,2024-06-01,Northbound,Light Vehicles,93,71,38,41,25,93,151,273,370,518,561,621,638,570,577,491,510,557,465,311,228,235,226,140,0,0
2024,2024-06-01,Northbound,All Vehicles,97,72,40,46,28,106,168,300,404,563,604,658,698,622,613,526,543,596,490,320,243,252,234,147,0,0
2024,2024-06-02,Northbound,Heavy Vehicles,6,5,3,3,2,4,10,16,24,28,38,51,33,44,41,30,32,34,16,19,8,6,4,2,0,0
2024,2024-06-02,Northbound,Light Vehicles,136,86,84,62,44,63,95,160,230,428,549,615,610,519,513,512,471,370,272,215,175,112,69,54,0,0
2024,2024-06-02,Northbound,All Vehicles,142,91,87,65,46,67,105,176,254,456,587,666,643,563,554,542,503,404,288,234,183,118,73,56,0,0
2024,2024-06-03,Northbound,Light Vehicles,44,24,21,27,100,354,678,880,960,668,522,558,487,526,513,608,686,700,379,225,175,107,59,41,0,0
2024,2024-06-03,Northbound,Heavy Vehicles,5,1,2,3,20,53,108,96,99,98,79,88,78,56,71,87,69,54,34,20,11,6,4,1,0,0
2024,2024-06-03,Northbound,All Vehicles,49,25,23,30,120,407,786,976,1059,766,601,646,565,582,584,695,755,754,413,245,186,113,63,42,0,0
2024,2024-06-04,Northbound,Heavy Vehicles,4,,2,6,21,62,98,114,104,87,96,80,98,77,93,113,70,54,32,22,14,8,6,5,0,0
2024,2024-06-04,Northbound,Light Vehicles,38,15,17,29,108,372,697,973,1005,645,551,518,552,520,533,683,669,670,442,263,205,125,73,43,0,0
2024,2024-06-04,Northbound,All Vehicles,42,15,19,35,129,434,795,1087,1109,732,647,598,650,597,626,796,739,724,474,285,219,133,79,48,0,0
2024,2024-06-05,Northbound,Light Vehicles,36,18,18,33,98,392,664,1026,876,753,554,559,541,533,640,699,668,726,423,294,180,151,130,54,0,0
2024,2024-06-05,Northbound,Heavy Vehicles,3,2,4,2,20,52,96,117,80,104,82,80,61,82,77,79,74,52,40,24,17,9,15,2,0,0
2024,2024-06-05,Northbound,All Vehicles,39,20,22,35,118,444,760,1143,956,857,636,639,602,615,717,778,742,778,463,318,197,160,145,56,0,0
2024,2024-06-06,Northbound,Light Vehicles,55,26,24,24,104,350,658,962,836,603,546,601,595,560,574,646,736,700,556,302,235,194,153,57,0,0
2024,2024-06-06,Northbound,Heavy Vehicles,3,4,,6,11,48,109,103,66,102,78,71,88,79,75,88,65,55,36,18,17,11,6,5,0,0
2024,2024-06-06,Northbound,All Vehicles,58,30,24,30,115,398,767,1065,902,705,624,672,683,639,649,734,801,755,592,320,252,205,159,62,0,0
2024,2024-06-07,Northbound,Heavy Vehicles,3,4,6,4,10,33,85,93,93,104,87,94,92,84,75,72,60,55,38,18,16,12,8,6,0,0
2024,2024-06-07,Northbound,Light Vehicles,26,20,32,27,101,311,608,835,893,672,636,568,617,629,586,712,716,702,496,369,196,203,173,117,0,0
2024,2024-06-07,Northbound,All Vehicles,29,24,38,31,111,344,693,928,986,776,723,662,709,713,661,784,776,757,534,387,212,215,181,123,0,0
2024,2024-06-08,Northbound,Heavy Vehicles,3,5,3,3,4,15,24,31,41,48,68,61,44,38,39,45,39,43,30,23,10,11,13,5,0,0
2024,2024-06-08,Northbound,Light Vehicles,78,47,49,35,41,113,184,392,412,569,682,723,658,619,564,608,539,605,427,320,252,238,187,159,0,0
2024,2024-06-08,Northbound,All Vehicles,81,52,52,38,45,128,208,423,453,617,750,784,702,657,603,653,578,648,457,343,262,249,200,164,0,0
2024,2024-06-09,Northbound,Light Vehicles,62,34,39,36,15,46,56,119,169,264,291,337,377,324,317,315,305,253,205,153,111,128,115,93,0,0
2024,2024-06-09,Northbound,Heavy Vehicles,,4,4,2,3,5,7,12,16,17,23,20,20,23,27,21,21,19,10,4,8,6,4,2,0,0
2024,2024-06-09,Northbound,All Vehicles,62,38,43,38,18,51,63,131,185,281,314,357,397,347,344,336,326,272,215,157,119,134,119,95,0,0
2024,2024-06-10,Northbound,Heavy Vehicles,2,1,,,1,4,1,2,4,8,7,8,13,10,2,8,3,3,3,3,2,,,,0,0
2024,2024-06-10,Northbound,Light Vehicles,54,27,10,14,6,8,10,47,41,71,95,108,132,112,93,78,85,81,62,47,20,13,10,14,0,0
2024,2024-06-10,Northbound,All Vehicles,56,28,10,14,7,12,11,49,45,79,102,116,145,122,95,86,88,84,65,50,22,13,10,14,0,0
2024,2024-06-11,Northbound,Light Vehicles,14,9,12,35,91,329,621,1018,963,683,554,511,513,565,596,660,711,683,414,277,189,135,83,45,0,0
2024,2024-06-11,Northbound,Heavy Vehicles,1,1,4,,16,53,86,129,88,106,95,97,89,96,74,94,57,47,25,22,12,10,5,2,0,0
2024,2024-06-11,Northbound,All Vehicles,15,10,16,35,107,382,707,1147,1051,789,649,608,602,661,670,754,768,730,439,299,201,145,88,47,0,0
2024,2024-06-12,Northbound,Light Vehicles,17,15,18,30,106,368,655,978,956,661,520,563,495,522,603,659,707,652,466,281,200,164,77,53,0,0
2024,2024-06-12,Northbound,Heavy Vehicles,2,,4,1,19,60,103,106,107,97,99,94,85,77,79,89,61,57,40,20,13,7,3,1,0,0
2024,2024-06-12,Northbound,All Vehicles,19,15,22,31,125,428,758,1084,1063,758,619,657,580,599,682,748,768,709,506,301,213,171,80,54,0,0
2024,2024-06-13,Northbound,Light Vehicles,30,22,13,35,92,367,647,1001,996,696,547,522,557,604,605,696,740,679,476,312,257,183,99,60,0,0
2024,2024-06-13,Northbound,Heavy Vehicles,4,3,3,2,22,58,96,123,91,91,96,78,85,84,96,93,69,49,23,18,23,7,4,1,0,0
2024,2024-06-13,Northbound,All Vehicles,34,25,16,37,114,425,743,1124,1087,787,643,600,642,688,701,789,809,728,499,330,280,190,103,61,0,0
2024,2024-06-14,Northbound,Heavy Vehicles,4,5,2,2,10,55,94,105,89,112,89,80,101,72,98,80,54,46,44,25,10,12,7,6,0,0
2024,2024-06-14,Northbound,Light Vehicles,27,15,24,29,101,324,598,896,995,657,586,561,546,606,614,690,634,638,539,385,237,221,164,114,0,0
2024,2024-06-14,Northbound,All Vehicles,31,20,26,31,111,379,692,1001,1084,769,675,641,647,678,712,770,688,684,583,410,247,233,171,120,0,0
2024,2024-06-15,Northbound,Light Vehicles,84,70,55,38,40,99,163,339,383,540,564,635,630,595,569,521,520,561,446,337,240,224,191,156,0,0
2024,2024-06-15,Northbound,Heavy Vehicles,3,3,6,4,4,9,15,25,41,47,43,49,53,45,40,49,29,35,24,15,10,9,11,5,0,0
2024,2024-06-15,Northbound,All Vehicles,87,73,61,42,44,108,178,364,424,587,607,684,683,640,609,570,549,596,470,352,250,233,202,161,0,0
2024,2024-06-16,Northbound,Heavy Vehicles,4,3,1,3,3,6,14,9,22,50,46,54,50,32,37,35,35,33,17,17,11,9,4,2,0,0
2024,2024-06-16,Northbound,Light Vehicles,142,101,69,56,39,85,113,218,369,552,637,703,643,603,634,567,413,440,361,246,198,139,73,59,0,0
2024,2024-06-16,Northbound,All Vehicles,146,104,70,59,42,91,127,227,391,602,683,757,693,635,671,602,448,473,378,263,209,148,77,61,0,0
2024,2024-06-17,Northbound,Heavy Vehicles,2,2,2,6,18,58,94,107,104,106,79,63,81,63,68,89,63,39,25,26,11,10,2,3,0,0
2024,2024-06-17,Northbound,Light Vehicles,46,12,27,40,86,338,637,937,965,645,528,478,560,526,527,628,595,665,369,242,160,127,49,43,0,0
2024,2024-06-17,Northbound,All Vehicles,48,14,29,46,104,396,731,1044,1069,751,607,541,641,589,595,717,658,704,394,268,171,137,51,46,0,0
2024,2024-06-18,Northbound,Heavy Vehicles,4,,5,2,21,57,98,117,91,110,85,72,72,78,68,96,65,61,33,23,16,7,2,2,0,0
2024,2024-06-18,Northbound,Light Vehicles,22,15,19,24,90,374,658,969,868,651,547,558,535,509,550,680,702,749,425,274,237,146,72,41,0,0
2024,2024-06-18,Northbound,All Vehicles,26,15,24,26,111,431,756,1086,959,761,632,630,607,587,618,776,767,810,458,297,253,153,74,43,0,0
2024,2024-06-19,Northbound,Heavy Vehicles,6,3,4,5,24,67,92,127,90,100,70,85,71,73,84,98,69,47,34,18,19,12,5,4,0,0
2024,2024-06-19,Northbound,Light Vehicles,18,11,18,26,99,379,680,922,857,703,528,512,554,534,559,640,701,677,472,278,219,183,99,46,0,0
2024,2024-06-19,Northbound,All Vehicles,24,14,22,31,123,446,772,1049,947,803,598,597,625,607,643,738,770,724,506,296,238,195,104,50,0,0
2024,2024-06-20,Northbound,Heavy Vehicles,2,4,5,6,18,59,98,126,99,90,76,74,74,88,87,73,74,65,42,19,18,12,11,3,0,0
2024,2024-06-20,Northbound,Light Vehicles,23,27,18,33,96,357,648,936,912,673,574,549,583,548,597,721,689,750,534,344,262,198,107,51,0,0
2024,2024-06-20,Northbound,All Vehicles,25,31,23,39,114,416,746,1062,1011,763,650,623,657,636,684,794,763,815,576,363,280,210,118,54,0,0
2024,2024-06-21,Northbound,Light Vehicles,31,22,21,31,105,320,608,847,929,690,630,606,609,609,638,741,632,724,543,368,268,222,203,125,0,0
2024,2024-06-21,Northbound,Heavy Vehicles,3,3,2,3,13,55,95,106,88,98,86,75,85,106,101,88,52,50,37,25,19,12,16,5,0,0
2024,2024-06-21,Northbound,All Vehicles,34,25,23,34,118,375,703,953,1017,788,716,681,694,715,739,829,684,774,580,393,287,234,219,130,0,0
2024,2024-06-22,Northbound,Light Vehicles,66,61,42,36,39,101,211,431,458,578,623,685,776,719,615,604,593,701,502,329,259,274,206,182,0,0
2024,2024-06-22,Northbound,Heavy Vehicles,3,1,5,5,7,17,27,38,43,51,62,50,50,52,49,52,34,33,29,16,15,15,13,5,0,0
2024,2024-06-22,Northbound,All Vehicles,69,62,47,41,46,118,238,469,501,629,685,735,826,771,664,656,627,734,531,345,274,289,219,187,0,0
2024,2024-06-23,Northbound,Heavy Vehicles,4,5,3,5,4,7,18,15,30,37,49,43,35,48,32,43,25,27,25,9,16,16,3,3,0,0
2024,2024-06-23,Northbound,Light Vehicles,144,101,89,72,37,71,101,193,329,451,565,619,646,610,582,503,433,398,340,239,157,130,66,42,0,0
2024,2024-06-23,Northbound,All Vehicles,148,106,92,77,41,78,119,208,359,488,614,662,681,658,614,546,458,425,365,248,173,146,69,45,0,0
2024,2024-06-24,Northbound,Light Vehicles,33,28,19,32,87,358,611,955,852,682,544,475,487,505,534,697,646,679,439,229,151,125,70,30,0,0
2024,2024-06-24,Northbound,Heavy Vehicles,7,1,3,2,17,53,103,110,83,97,82,90,67,84,66,96,62,46,33,17,14,10,5,4,0,0
2024,2024-06-24,Northbound,All Vehicles,40,29,22,34,104,411,714,1065,935,779,626,565,554,589,600,793,708,725,472,246,165,135,75,34,0,0
2024,2024-06-25,Northbound,Heavy Vehicles,3,,5,5,19,50,114,108,98,101,82,87,62,92,78,84,61,60,32,20,17,8,1,1,0,0
2024,2024-06-25,Northbound,Light Vehicles,16,15,12,23,107,362,658,999,1032,637,519,482,585,550,604,628,661,688,451,268,194,131,75,48,0,0
2024,2024-06-25,Northbound,All Vehicles,19,15,17,28,126,412,772,1107,1130,738,601,569,647,642,682,712,722,748,483,288,211,139,76,49,0,0
2024,2024-06-26,Northbound,Light Vehicles,23,12,18,27,100,399,673,960,985,680,584,519,552,582,613,639,661,723,481,321,181,136,151,52,0,0
2024,2024-06-26,Northbound,Heavy Vehicles,5,2,4,3,13,68,102,106,96,98,88,99,90,77,94,82,54,52,31,30,14,6,6,,0,0
2024,2024-06-26,Northbound,All Vehicles,28,14,22,30,113,467,775,1066,1081,778,672,618,642,659,707,721,715,775,512,351,195,142,157,52,0,0
2024,2024-06-27,Northbound,Heavy Vehicles,4,4,2,4,14,61,112,116,103,98,74,67,81,76,77,80,71,57,45,24,20,9,4,3,0,0
2024,2024-06-27,Northbound,Light Vehicles,43,27,19,36,100,345,664,919,1016,684,553,540,599,520,630,640,687,636,590,374,251,186,79,51,0,0
2024,2024-06-27,Northbound,All Vehicles,47,31,21,40,114,406,776,1035,1119,782,627,607,680,596,707,720,758,693,635,398,271,195,83,54,0,0
2024,2024-06-28,Northbound,Heavy Vehicles,4,5,4,5,20,63,105,101,109,87,90,84,77,99,96,75,67,58,36,24,17,14,8,8,0,0
2024,2024-06-28,Northbound,Light Vehicles,28,24,18,27,126,339,580,876,965,655,584,572,651,631,633,665,752,799,669,370,308,228,191,120,0,0
2024,2024-06-28,Northbound,All Vehicles,32,29,22,32,146,402,685,977,1074,742,674,656,728,730,729,740,819,857,705,394,325,242,199,128,0,0
2024,2024-06-29,Northbound,Light Vehicles,95,50,35,27,44,124,227,365,431,598,624,708,729,626,618,576,575,659,484,334,250,246,191,161,0,0
2024,2024-06-29,Northbound,Heavy Vehicles,3,,2,5,3,11,24,37,52,37,50,53,57,58,44,37,49,45,29,15,19,11,6,1,0,0
2024,2024-06-29,Northbound,All Vehicles,98,50,37,32,47,135,251,402,483,635,674,761,786,684,662,613,624,704,513,349,269,257,197,162,0,0
2024,2024-06-30,Northbound,Light Vehicles,119,95,81,51,46,75,102,193,342,476,502,611,615,573,500,485,452,391,302,244,146,109,90,44,0,0
2024,2024-06-30,Northbound,Heavy Vehicles,5,5,2,3,4,12,11,19,34,33,55,53,47,53,40,43,47,37,18,17,4,4,2,2,0,0
2024,2024-06-30,Northbound,All Vehicles,124,100,83,54,50,87,113,212,376,509,557,664,662,626,540,528,499,428,320,261,150,113,92,46,0,0
2024,2024-07-01,Northbound,Heavy Vehicles,1,3,4,3,14,57,100,108,90,106,98,94,91,73,64,81,60,63,30,18,8,5,5,2,0,0
2024,2024-07-01,Northbound,Light Vehicles,33,24,19,30,90,368,637,931,818,648,554,522,524,511,475,642,575,610,387,234,150,117,64,28,0,0
2024,2024-07-01,Northbound,All Vehicles,34,27,23,33,104,425,737,1039,908,754,652,616,615,584,539,723,635,673,417,252,158,122,69,30,0,0
2024,2024-07-02,Northbound,Heavy Vehicles,6,2,3,3,20,57,118,92,83,82,75,68,62,62,53,65,62,55,33,18,5,8,3,,0,0
2024,2024-07-02,Northbound,Light Vehicles,21,20,22,27,103,365,682,935,869,682,517,507,513,455,482,595,655,652,376,237,209,144,80,37,0,0
2024,2024-07-02,Northbound,All Vehicles,27,22,25,30,123,422,800,1027,952,764,592,575,575,517,535,660,717,707,409,255,214,152,83,37,0,0
2024,2024-07-03,Northbound,Heavy Vehicles,4,1,4,5,14,50,89,121,105,96,94,72,69,73,76,82,43,63,25,26,13,5,3,4,0,0
2024,2024-07-03,Northbound,Light Vehicles,25,18,11,23,106,321,642,945,895,704,595,539,481,536,586,664,649,671,440,253,210,150,95,51,0,0
2024,2024-07-03,Northbound,All Vehicles,29,19,15,28,120,371,731,1066,1000,800,689,611,550,609,662,746,692,734,465,279,223,155,98,55,0,0
2024,2024-07-04,Northbound,Heavy Vehicles,3,4,7,2,16,54,102,113,96,94,86,77,72,75,81,103,64,53,42,27,20,14,2,3,0,0
2024,2024-07-04,Northbound,Light Vehicles,33,16,19,37,113,324,662,939,968,662,584,542,593,515,655,652,732,710,520,349,211,178,103,47,0,0
2024,2024-07-04,Northbound,All Vehicles,36,20,26,39,129,378,764,1052,1064,756,670,619,665,590,736,755,796,763,562,376,231,192,105,50,0,0
2024,2024-07-05,Northbound,Heavy Vehicles,1,4,3,3,20,47,85,104,113,104,78,83,79,81,83,79,68,57,36,30,17,16,7,6,0,0
2024,2024-07-05,Northbound,Light Vehicles,22,18,21,29,100,319,613,838,949,647,576,633,629,594,586,770,653,700,526,301,233,220,138,82,0,0
2024,2024-07-05,Northbound,All Vehicles,23,22,24,32,120,366,698,942,1062,751,654,716,708,675,669,849,721,757,562,331,250,236,145,88,0,0
2024,2024-07-06,Northbound,Heavy Vehicles,3,8,6,4,7,9,24,22,,,49,53,55,45,45,41,39,32,32,27,12,18,16,5,0,0
2024,2024-07-06,Northbound,Light Vehicles,78,59,34,30,49,113,213,178,,,582,660,718,607,667,576,563,649,496,305,240,243,197,159,0,0
2024,2024-07-06,Northbound,All Vehicles,81,67,40,34,56,122,237,200,,,631,713,773,652,712,617,602,681,528,332,252,261,213,164,0,0
2024,2024-07-07,Northbound,Heavy Vehicles,6,2,2,3,4,6,10,28,32,39,43,51,44,41,37,33,37,25,18,10,4,9,5,5,0,0
2024,2024-07-07,Northbound,Light Vehicles,127,108,81,55,38,83,145,221,329,474,578,669,596,576,535,472,482,417,284,205,156,103,82,66,0,0
2024,2024-07-07,Northbound,All Vehicles,133,110,83,58,42,89,155,249,361,513,621,720,640,617,572,505,519,442,302,215,160,112,87,71,0,0
2024,2024-07-08,Northbound,Light Vehicles,44,21,16,37,96,305,604,863,968,626,531,543,519,572,531,629,595,620,359,226,167,111,73,34,0,0
2024,2024-07-08,Northbound,Heavy Vehicles,3,4,3,3,11,56,87,98,100,93,79,91,76,91,67,64,56,59,22,22,8,8,3,1,0,0
2024,2024-07-08,Northbound,All Vehicles,47,25,19,40,107,361,691,961,1068,719,610,634,595,663,598,693,651,679,381,248,175,119,76,35,0,0
2024,2024-07-09,Northbound,Heavy Vehicles,4,1,4,4,14,53,94,112,82,92,76,81,76,81,77,79,64,37,23,26,10,13,1,4,0,0
2024,2024-07-09,Northbound,Light Vehicles,27,17,15,26,93,340,622,926,868,602,651,620,559,568,586,648,609,625,446,260,147,149,79,47,0,0
